Index,V1,V2,V3,V4
3131,281743,240035,88793,139585
3132,4162086,240176,88735,139428
3133,282202,240235,88833,139617
3134,282270,240126,89033,139695
3135,282523,239866,89103,139609
3136,282399,239995,88814,139822
3137,282422,240167,88774,139867
3138,282348,240221,89039,139697
3139,282141,240292,89003,139645
3140,282101,240531,88711,139652
3141,281763,240172,88790,163713
3142,281730,240016,88730,139660
3143,281675,240133,88717,139606
3144,281759,240215,88636,139534
3145,282079,240113,88702,139592
3146,282272,240234,88772,139749
3147,282246,241656,88716,139803
3148,282204,239978,88664,139602
3149,282548,240060,88556,139550
3150,282490,240211,88511,139568
3151,282450,240167,88671,139482
3152,282303,239906,88637,139469
3153,281992,239959,88564,139686
3154,392209,240120,88595,139602
3155,281636,239962,88835,139338
3156,281735,239979,88901,139721
3157,281815,240009,88933,139703
3158,282331,239964,88910,139563
3159,282626,240084,88721,139667
3160,282390,239951,88761,139590
3161,282340,240009,88835,139893
3162,282443,239937,88705,139856
3163,282178,239897,88829,139711
3164,282197,240079,88813,139831
3165,282199,239967,88675,140280
3166,281865,239905,88785,139675
3167,281748,240172,88564,139782
3168,281605,240043,88700,139838
3169,281566,239961,88878,139599
3170,282134,245728,88947,139595
3171,282150,240073,88730,139786
3172,282060,240041,88465,139794
3173,282111,240046,88507,139764
3174,282569,240293,88705,139690
3175,282654,240280,88726,139591
3176,282592,240147,88840,139704
3177,282236,239990,88692,139678
3178,281882,240195,88631,139539
3179,281495,240086,88632,139541
3180,281422,240181,88730,139581
3181,281749,240309,88740,139674
3182,281997,240203,88642,139581
3183,282149,240258,88631,139801
3184,282173,240319,88797,139599
3185,282359,240228,88704,139349
3186,282413,240221,88954,139517
3187,282348,240230,88876,139607
3188,282281,240192,88602,139775
3189,282060,240225,88494,139503
3190,281886,240181,88398,4178056
3191,281671,239929,88464,139493
3192,281602,239813,88584,139454
3193,281909,261889,88715,139736
3194,281935,240167,88688,139940
3195,282039,240180,88699,139607
3196,282297,240130,88531,139343
3197,282281,240077,88594,139665
3198,282623,240266,88527,139664
3199,282551,240501,88703,139505
3200,282162,240304,88817,139556
3201,281879,240038,88765,139727
3202,281880,240046,88698,139722
3203,281818,240134,88835,139721
3204,281765,239863,88562,139597
3205,281615,239915,88572,139617
3206,281676,239945,88717,139702
3207,282012,240056,88847,139843
3208,282225,240044,88868,139847
3209,282257,239959,88792,139592
3210,282537,240190,88732,139386
3211,282605,240331,88822,139506
3212,282530,240445,88866,139633
3213,282368,240556,88869,139659
3214,282174,240197,88782,261636
3215,281677,240047,88703,139770
3216,281638,261134,88556,139839
3217,281716,240130,88687,139835
3218,281884,239935,88806,139665
3219,281797,239815,88727,139561
3220,282075,240325,88776,139755
3221,4178195,240152,88756,139970
3222,282588,240020,88778,139810
3223,282462,240271,88788,139467
3224,282374,240460,88773,139552
3225,282161,240262,88488,139538
3226,281784,239988,88311,139566
3227,281862,240098,88566,139587
3228,281908,240172,88578,139841
3229,281965,239706,88456,139732
3230,281877,239745,88443,139742
3231,281787,239960,88647,139693
3232,282217,240247,88724,139548
3233,282321,240249,88699,139676
3234,282393,240424,88782,139672
3235,282452,240246,88487,139531
3236,282473,240107,88682,139609
3237,282326,239960,88955,139601
3238,282360,240087,88686,143328
3239,282170,8356309,88734,139539
3240,281965,240244,88785,139336
3241,281750,240182,89031,139595
3242,281592,239937,88971,139745
3243,392209,240175,88698,139733
3244,282253,240307,88678,139571
3245,282524,240195,88786,139876
3246,282538,240226,89142,139861
3247,282529,240175,89158,139695
3248,282308,240119,88799,139563
3249,282294,240174,88632,139539
3250,282135,240121,88777,139508
3251,282306,239943,88865,139412
3252,282292,240053,88854,139409
3253,281784,239876,88818,139360
3254,281466,239935,88633,139493
3255,281821,239773,88542,139566
3256,282227,239694,88761,139441
3257,282139,240018,88631,139544
3258,282130,240230,88489,139815
3259,282127,240280,88580,139687
3260,282346,240403,88643,139590
3261,282665,240063,88773,139763
3262,282457,-64598,88522,139775
3263,282133,240201,88530,139673
3264,282050,240175,88674,139537
3265,282592,240299,88483,139424
3266,281646,240055,88463,139332
3267,281741,240029,88589,139632
3268,281873,240123,88688,139708
3269,282062,239884,88756,139742
3270,282462,239977,88835,139641
3271,282713,239807,88968,139891
3272,282567,239910,88715,139770
3273,282483,240109,88631,139586
3274,282280,240227,88537,139462
3275,282034,240156,88489,139546
3276,281641,240005,88835,139825
3277,281679,239979,88909,139717
3278,281482,240127,88794,139651
3279,281448,240181,88577,139343
3280,281774,240110,88674,139393
3281,281950,240179,88795,139603
3282,282152,240010,88881,139551
3283,282555,239986,88840,139490
3284,282692,240382,89007,139611
3285,282657,240100,88804,139805
3286,282454,240190,88832,139671
3287,282366,240118,88949,2089028
3288,281550,240176,88860,139600
3289,281747,240054,88565,139611
3290,281649,239890,88423,139537
3291,281833,239875,88735,139926
3292,281999,239970,88737,139828
3293,282184,240082,88551,139788
3294,282288,240043,88598,139804
3295,282594,240140,88771,139692
3296,282495,240311,88923,139789
3297,282494,240336,88877,139821
3298,282540,240016,88845,139879
3299,282175,240135,88833,139756
3300,282210,240136,88910,139684
3301,282139,239856,88722,139610
3302,281852,240004,88581,139744
3303,281988,240015,88705,139704
3304,282208,240026,88619,139776
3305,282274,240138,88547,139772
3306,282299,240216,88547,139834
3307,282419,241632,88747,139736
3308,282481,240143,88811,139762
3309,282511,240113,88586,139707
3310,8356391,239963,88756,139628
3311,282117,240107,88958,261124
3312,282181,240082,88809,139215
3313,281987,240158,88932,139507
3314,281827,240265,88921,139661
3315,281796,239965,88716,139588
3316,281682,239851,88627,139514
3317,281761,240182,88635,139601
3318,282266,240188,88713,139626
3319,282517,240292,88881,139794
3320,282498,240293,88917,139742
3321,282451,240100,88754,139551
3322,282566,240064,88825,139464
3323,282585,240074,89090,139537
3324,282246,239954,89030,139638
3325,282037,239958,88915,139652
3326,281833,239963,88916,139692
3327,281719,240030,88625,139716
3328,281716,239803,88549,139603
3329,281986,240056,89243,139787
3330,285425,261891,89695,140081
3331,285505,240077,88830,139473
3332,520226,240401,88498,139457
3333,282602,240527,88622,139605
3334,282615,240328,88925,139898
3335,282488,240174,89060,143344
3336,282231,239999,89143,139868
3337,281937,240197,89323,140061
3338,281849,240205,89068,139665
3339,281935,239937,89021,139611
3340,281847,239926,89212,139767
3341,281759,239962,89353,139603
3342,282081,240186,89530,139504
3343,282328,240119,89596,139505
3344,282371,240083,89535,139658
3345,282379,240039,89282,139815
3346,282593,240185,89293,139835
3347,282639,240297,89429,139834
3348,282777,240344,89171,139680
3349,282454,240076,88965,139604
3350,281931,239906,88934,139732
3351,281694,239967,88865,139651
3352,281705,239993,89068,139740
3353,281726,1040442,89157,139622
3354,294660,240290,89101,139619
3355,282296,240380,88977,139858
3356,282499,240306,88908,139844
3357,282603,240304,89160,139803
3358,282554,240225,89295,139716
3359,282477,240278,89149,139647
3360,282270,240294,88849,-130527
3361,282131,240289,88796,139809
3362,281884,240380,88974,139687
3363,281776,240102,88884,139724
3364,281631,240296,88901,139831
3365,281679,239949,89047,139897
3366,281704,239995,89203,139779
3367,281823,240096,89058,139737
3368,282133,240168,89043,139758
3369,282283,240154,89216,139571
3370,282529,240168,89439,139539
3371,282631,240198,89224,139538
3372,282551,240078,88992,139684
3373,282378,240014,88979,139696
3374,282188,239990,88778,139556
3375,281897,240063,88729,139491
3376,282608,-64599,88886,139421
3377,281798,240083,88821,139629
3378,282166,240074,88994,139695
3379,282192,239964,88906,139760
3380,282402,240135,88836,139800
3381,282504,240294,89006,139735
3382,282480,240382,88731,139754
3383,282639,240084,88849,139555
3384,282603,239916,89047,1044514
3385,282376,239952,88931,139666
3386,282039,240277,88617,139403
3387,281744,240187,88678,139618
3388,281602,240166,89012,139647
3389,281597,240176,88927,139532
3390,281674,240146,88622,139414
3391,281870,240100,88419,139437
3392,282107,240173,88460,139681
3393,282491,240300,88715,139800
3394,282701,240211,88617,139704
3395,282701,240372,88680,139785
3396,282575,240254,88645,139672
3397,282437,240064,88883,139602
3398,282110,240126,88847,139620
3399,281874,240286,88687,139662
3400,281821,240186,88724,139552
3401,281671,239893,88682,139415
3402,281661,240008,88655,139578
3403,281877,240199,88618,139685
3404,282048,240191,88715,139748
3405,282511,239969,88931,139709
3406,282647,240246,88814,139821
3407,282664,240240,88955,139729
3408,282430,240233,88846,163586
3409,282461,240172,88701,139751
3410,282195,240145,88589,139671
3411,281957,239948,88571,139596
3412,281907,240068,88644,139630
3413,282011,240134,88750,139540
3414,281822,240032,88802,139487
3415,281942,240012,88571,139448
3416,282076,240128,88657,139594
3417,282546,240123,88783,139680
3418,282530,240177,88758,139765
3419,282126,240336,88744,139638
3420,282335,240337,88913,139487
3421,-129970,241656,88958,139593
3422,282039,240104,88875,139759
3423,281952,240015,88632,139546
3424,281802,239899,88599,139449
3425,281627,239780,88762,139608
3426,281798,239781,88721,139711
3427,281834,239933,88557,139467
3428,282034,240198,88630,139397
3429,282217,240200,88890,139419
3430,282558,240210,88908,139710
3431,282520,240189,88560,139810
3432,282420,240174,88414,141296
3433,282262,240057,88569,139732
3434,282232,240118,88714,139776
3435,282045,240136,88623,139729
3436,282057,240078,88529,139692
3437,282149,240083,88493,139811
3438,281556,239976,88702,139721
3439,281623,240142,88860,139705
3440,281581,240159,88540,139635
3441,281694,240076,88507,139518
3442,282115,240135,88813,139692
3443,1044548,240147,88985,139938
3444,282687,245696,88875,139414
3445,282419,239990,88749,139394
3446,282166,239899,88749,139569
3447,281987,240065,88798,139839
3448,281952,240174,88763,139830
3449,281782,240330,88798,139534
3450,281732,240037,88628,139491
3451,281674,239897,88684,139783
3452,281805,240056,88657,139902
3453,281876,240024,88604,139959
3454,281931,240094,88679,139713
3455,282468,240104,88875,139676
3456,282652,240080,88823,139903
3457,282536,240359,88780,139693
3458,282143,240526,88761,139725
3459,282186,240420,88546,139619
3460,282196,240274,88397,139460
3461,281906,239908,88447,139450
3462,281960,239912,88730,139560
3463,281765,240067,88815,139662
3464,281898,240011,88592,139488
3465,392712,239941,88795,139525
3466,283064,240121,88987,139528
3467,282487,261635,88898,139385
3468,282624,240162,88866,139737
3469,282786,240261,88881,139794
3470,282576,240310,88885,139964
3471,282235,240227,89107,139930
3472,282261,240291,89481,139622
3473,282093,240081,90004,139526
3474,281807,239808,90798,139605
3475,281489,239682,91548,139731
3476,281558,239959,92395,139466
3477,281910,240141,93719,139408
3478,282246,239892,94821,139452
3479,282473,239833,96134,139625
3480,282345,240125,97409,139641
3481,282359,240339,98460,520226
3482,282414,240208,99534,139605
3483,282378,239950,100480,139690
3484,281975,240084,101053,139565
3485,282038,240387,101637,139692
3486,282097,240412,102229,139643
3487,282592,240295,102320,139360
3488,281623,240016,102561,139281
3489,281677,239767,102868,139505
3490,282128,260110,102812,139593
3491,282552,240019,102787,139499
3492,282593,240112,102745,139582
3493,282633,240091,102760,139534
3494,282503,240174,102599,139435
3495,282663,240029,102396,139604
3496,282269,240074,102153,139693
3497,281881,240267,102343,139566
3498,281872,240310,102391,139230
3499,281916,239979,102168,139449
3500,281753,239922,102095,139617
3501,281636,240226,102302,139588
3502,281845,240094,102380,139755
3503,282161,240092,102388,139535
3504,282162,240121,102651,139432
3505,282374,240283,103020,147392
3506,282501,240347,103412,139628
3507,282168,240333,103702,139508
3508,282265,240191,103914,139644
3509,282239,240083,104411,139638
3510,281874,240013,104869,139461
3511,281636,239769,105076,139397
3512,281659,239789,105532,139590
3513,281694,1040442,106212,139706
3514,281715,240244,106887,139517
3515,282023,240314,107311,139435
3516,282288,240351,107730,139662
3517,282284,240013,108422,139756
3518,282502,240053,109045,139708
3519,282635,240059,109728,139559
3520,282486,239909,110128,139363
3521,282257,239872,110646,139637
3522,282058,240036,111063,139843
3523,281675,239995,111521,139642
3524,281462,240062,111994,139569
3525,281585,239799,112412,139633
3526,281881,239789,112734,139786
3527,281820,239982,113229,139571
3528,282162,240085,113821,139517
3529,282572,240289,114221,139774
3530,282760,240234,114752,139674
3531,282679,240263,115146,139609
3532,4162087,240275,115637,139512
3533,281823,240075,116545,139491
3534,281520,240032,117182,139617
3535,281724,240175,117799,139552
3536,281641,8323540,118281,139501
3537,281767,239896,119302,139605
3538,281909,240099,120419,139795
3539,281925,240201,121362,139842
3540,282345,240046,122328,139512
3541,282580,240085,123274,139617
3542,282492,240222,124428,139812
3543,282523,240261,125593,139876
3544,282533,240228,126675,139721
3545,282355,240240,127771,139642
3546,282007,239959,128805,139562
3547,281961,240032,129806,139596
3548,281755,240276,130806,139438
3549,281477,240051,132110,139525
3550,281528,240074,133357,139670
3551,281766,239942,134508,139657
3552,281971,240130,135867,139435
3553,282405,240196,137522,139527
3554,522274,240309,138744,2089028
3555,282458,240507,139923,139348
3556,282318,240185,141285,139629
3557,282164,240223,142620,139707
3558,281860,240383,143840,139614
3559,281714,240091,145147,139557
3560,281699,240256,146505,139391
3561,281825,239947,147813,139216
3562,281811,239982,149285,139326
3563,281614,240123,150689,139619
3564,281841,240188,152364,139551
3565,282219,240109,153985,139343
3566,282293,240326,155512,139446
3567,282370,240252,157345,139678
3568,282417,240174,158969,139786
3569,282564,240176,160524,139652
3570,282256,240416,162282,139538
3571,282018,240303,163756,139470
3572,281787,240141,165299,139732
3573,281370,240341,167135,139671
3574,281416,240268,168859,139501
3575,281770,240102,170716,139810
3576,294849,240125,172561,139626
3577,281963,240298,174248,139254
3578,282325,240344,175749,147328
3579,282606,240527,177627,139508
3580,282397,240487,179535,139588
3581,282075,240638,181583,139520
3582,282063,240032,183354,139368
3583,281870,240117,185379,139359
3584,281697,240188,187316,139341
3585,281491,240076,189147,139572
3586,281220,239888,191055,139546
3587,281128,239953,192980,139367
3588,281442,240257,194971,139481
3589,281553,240428,197008,139507
3590,281857,240399,198936,139655
3591,282341,240259,200970,139572
3592,282479,240018,202751,139493
3593,282543,239903,204448,139518
3594,282534,239989,206392,139578
3595,282125,240218,208381,139676
3596,281761,240260,210487,139615
3597,281557,240232,212642,139599
3598,282110,240016,214664,139371
3599,281623,240041,216679,139333
3600,281808,240037,218699,139532
3601,282062,240207,220924,139630
3602,282123,240206,223058,139775
3603,282131,240087,225438,139397
3604,282157,241656,227622,139351
3605,282101,240237,229793,139377
3606,282253,240146,232053,139700
3607,281907,240218,234273,139739
3608,281538,240436,236131,139666
3609,281511,240290,238215,139447
3610,281431,240343,240377,139491
3611,281548,240291,242581,139676
3612,281671,240161,244851,139574
3613,282192,240335,247378,139527
3614,281852,240568,249733,139501
3615,281778,240761,251926,139422
3616,282383,240448,254304,139414
3617,282191,240286,256433,139365
3618,282148,240195,258362,139572
3619,282140,240168,260563,139699
3620,281887,240135,262914,139628
3621,8324170,240278,265013,139488
3622,281081,240378,266872,139412
3623,281392,240197,269196,139741
3624,281654,240217,271615,139743
3625,281621,240288,273802,139563
3626,282092,240280,275915,139383
3627,282393,241648,277936,520226
3628,282513,240384,280110,139551
3629,282540,240455,282291,139398
3630,282283,240503,284451,139422
3631,282089,240306,286640,139662
3632,281621,240028,289083,139321
3633,281311,240211,291173,139135
3634,281134,240420,293284,139467
3635,281080,240219,295429,139486
3636,281272,240261,297793,139372
3637,281401,240361,300001,139508
3638,281650,240238,302303,139495
3639,281957,240213,304582,139444
3640,282277,240283,306940,139391
3641,282297,240291,309336,139406
3642,282288,240192,311716,139375
3643,520260,240418,314053,139516
3644,281737,240548,316207,139523
3645,281613,240542,318461,139625
3646,281484,240277,321058,139483
3647,281219,240135,323716,139549
3648,281326,240362,325887,139608
3649,281658,240241,328148,139611
3650,282162,245632,330612,139698
3651,282488,240371,332930,163585
3652,282310,240223,335065,139398
3653,282117,240358,337601,139693
3654,282020,240427,340362,139646
3655,281841,240443,342776,139482
3656,281853,240420,345118,139418
3657,281738,240290,347523,139329
3658,281382,240278,350268,139190
3659,281216,240334,353244,139160
3660,281169,240504,356111,139364
3661,281290,240526,359027,139573
3662,281333,240502,361989,139487
3663,281661,240535,364994,139340
3664,281861,240489,368198,139625
3665,294660,240396,371373,139620
3666,282288,240457,374403,139485
3667,282196,240563,377527,139470
3668,281977,240455,380665,139493
3669,281595,240240,383539,139378
3670,281241,240078,386617,139392
3671,281100,240037,389469,139316
3672,281159,240272,392115,139317
3673,281264,261639,394749,139410
3674,281788,240268,397239,139388
3675,281896,240243,399689,141304
3676,282054,240191,402242,139477
3677,282384,240304,404683,139677
3678,282478,240419,406638,139623
3679,282286,240433,409156,139642
3680,281981,240382,411243,139578
3681,281883,240304,413305,139224
3682,281766,240291,415339,139328
3683,281496,240246,417181,139736
3684,281433,240117,419320,139470
3685,281634,240201,421123,139365
3686,281444,240321,422686,139548
3687,282616,240361,424365,139495
3688,282252,240512,426099,139496
3689,282270,240341,427774,139598
3690,282343,240341,429406,139638
3691,282394,240575,430795,139574
3692,282409,240500,431827,139570
3693,281948,240278,432954,139621
3694,281610,239949,434342,139566
3695,281579,240030,435494,139401
3696,281353,520221,436948,139515
3697,281211,240419,438229,139376
3698,281302,240225,439502,139584
3699,281595,240457,440756,139647
3700,281983,240299,441950,8323344
3701,282277,240192,443365,139498
3702,282404,240363,444305,139685
3703,282375,240309,445504,139750
3704,282143,240096,446919,139499
3705,281833,240498,448461,139427
3706,281676,240359,449967,139529
3707,281409,240174,451158,139301
3708,281445,240171,452674,139194
3709,281663,240099,454272,139280
3710,281606,239999,455968,139307
3711,281678,240049,457908,139339
3712,281800,240204,459815,139368
3713,282069,240336,461518,139289
3714,282306,240411,463069,139233
3715,282158,240579,464667,139511
3716,282169,240517,466467,139256
3717,282052,240317,468018,139339
3718,281640,240303,469701,139362
3719,281464,2081002,471287,139430
3720,281267,240236,473009,139414
3721,280922,240009,474661,139475
3722,281216,240015,476222,139392
3723,281580,240388,477920,139328
3724,282012,240567,479815,261128
3725,282330,240365,481231,139236
3726,282343,240340,482625,139175
3727,282440,240294,484046,139218
3728,282284,240377,485562,139317
3729,282130,240360,486940,139658
3730,281868,240296,487960,139526
3731,281743,240211,489044,139237
3732,2089097,240321,490003,139258
3733,281320,240353,491049,139462
3734,281413,240256,492089,139398
3735,281516,240136,492892,139263
3736,281617,240184,493670,139227
3737,282132,240493,494583,139484
3738,282397,240464,495365,139671
3739,282394,240256,495962,139539
3740,282337,240425,496447,139496
3741,282243,240287,497087,139413
3742,282033,8324011,497582,139557
3743,281659,240510,498013,139506
3744,281413,240295,498764,139196
3745,281299,240214,499487,139237
3746,281242,240430,499888,139170
3747,281365,240332,500118,139382
3748,281214,240227,500718,143328
3749,281552,240419,501504,139414
3750,282075,240445,502225,139459
3751,282221,240139,502757,139571
3752,282175,240114,503318,139495
3753,282186,240332,503468,139388
3754,327176,240322,503898,139548
3755,281670,240104,504517,139311
3756,281598,239976,505086,139481
3757,281142,240064,505674,139496
3758,281128,240268,506490,139484
3759,281393,240131,507058,139286
3760,281528,240047,507807,139525
3761,281879,239975,508435,139572
3762,282070,239919,509215,139307
3763,282359,240073,509810,139282
3764,282454,240127,510303,139295
3765,282283,240376,510925,139248
3766,282114,240188,511482,139502
3767,281870,240061,512494,139496
3768,281472,240079,512832,139342
3769,281543,240069,512995,139155
3770,281618,240374,513257,138995
3771,281218,240328,513379,139175
3772,281371,240177,513678,139391
3773,281619,240376,513900,-64991
3774,281744,240349,514062,139765
3775,281935,240311,514216,139510
3776,282592,240376,514196,139442
3777,282208,240530,514367,139382
3778,282273,240405,514699,139040
3779,281808,240291,514880,139152
3780,281513,240005,514747,139660
3781,281384,239788,514922,139477
3782,281319,240059,515204,139296
3783,281202,240165,515364,139309
3784,281243,240297,515475,139355
3785,281740,240273,515708,139300
3786,282035,240276,516126,139309
3787,282277,240632,516277,139392
3788,282483,240547,516232,139541
3789,282339,240454,516332,139390
3790,282275,240138,516703,139412
3791,282276,240113,517051,139439
3792,282016,240441,517481,139516
3793,281735,240768,517848,139399
3794,281591,240643,518066,139268
3795,281569,240343,518419,139228
3796,281342,240280,518828,139445
3797,281301,240182,519304,260104
3798,281598,240204,519501,139591
3799,281862,240322,519953,139567
3800,281982,240139,520069,139399
3801,282236,240161,520168,139588
3802,282158,240258,520379,139410
3803,282149,240409,520468,139298
3804,281861,240408,520699,139372
3805,281518,240145,520882,139469
3806,281518,240153,520981,139351
3807,281343,240295,521218,139384
3808,281376,240284,521563,139691
3809,281287,240562,521637,139684
3810,281683,245696,521867,139301
3811,282206,240543,521760,139511
3812,282121,240486,521737,139452
3813,282168,240314,521765,139409
3814,282358,240312,521613,139453
3815,282141,240298,521414,139518
3816,281859,240043,521467,139543
3817,281871,240101,521149,139490
3818,281603,240129,521029,139376
3819,281465,240312,520752,139342
3820,281247,240400,520562,139195
3821,281375,240393,520526,1040418
3822,281557,240376,520402,139297
3823,281878,240459,520108,139436
3824,282358,240174,519749,139653
3825,282497,240146,519649,139588
3826,282152,240358,519242,139616
3827,282016,240283,518962,139608
3828,281933,240436,518874,139512
3829,281687,240305,518726,139390
3830,281549,240167,518749,139332
3831,281227,240139,518716,139338
3832,281097,239975,518858,139407
3833,281411,261891,518993,139315
3834,281574,240094,519335,139377
3835,281789,240208,519627,139307
3836,282182,240183,519896,139388
3837,282563,240216,520628,139429
3838,282596,240360,521253,139534
3839,282269,240321,521661,139346
3840,281921,240395,521802,139503
3841,281983,240446,522144,139480
3842,281851,240254,522551,139557
3843,1040521,240194,522549,139523
3844,281259,240029,522823,139562
3845,281060,240159,523475,139775
3846,281451,240099,523821,139662
3847,281866,240292,524344,139643
3848,282024,240388,524659,139643
3849,282008,240539,524688,139556
3850,282169,240611,524911,139480
3851,282036,240315,525407,139363
3852,281918,240394,525935,139353
3853,281807,240595,526245,139448
3854,281610,240715,526457,139476
3855,281619,240441,526909,139468
3856,281644,260125,527342,139470
3857,281437,240120,527616,139354
3858,281177,240241,527827,139505
3859,281300,240480,528185,139223
3860,281795,240309,528350,139113
3861,282166,240262,528629,139226
3862,282266,240350,528597,139432
3863,282431,240294,528758,139484
3864,282336,240290,529199,139502
3865,392209,240189,529468,139377
3866,281710,240072,529420,139322
3867,281307,240142,529427,139457
3868,280928,240143,529842,139541
3869,281001,240155,530215,139355
3870,281362,239986,530483,1044514
3871,281800,240200,530631,139710
3872,282095,240372,530664,139632
3873,282142,240287,531023,139585
3874,282131,240211,531441,139507
3875,282222,240602,531174,139601
3876,281991,240701,530878,139656
3877,282026,240588,530640,139601
3878,281889,240631,530102,139487
3879,281543,4161770,529786,139501
3880,281218,240391,529569,139543
3881,281258,240291,529660,139579
3882,281370,240061,529618,139546
3883,281531,240156,529564,139494
3884,281782,240601,529530,139449
3885,282138,240617,529544,139174
3886,282286,240451,529350,139134
3887,286657,240448,529142,139480
3888,282181,240372,528949,139464
3889,281855,240584,528766,139402
3890,281623,240382,528623,139314
3891,281800,240434,528390,139309
3892,281381,240449,528123,139599
3893,281240,240215,527869,139600
3894,281296,239923,527650,147392
3895,281431,239875,527090,139541
3896,281622,240204,526800,139566
3897,282144,240347,526712,139556
3898,282351,240477,526772,139506
3899,282437,240310,526693,139512
3900,282267,240390,526479,139367
3901,282070,240575,526437,139332
3902,281976,240490,526134,139564
3903,281874,240414,526040,139631
3904,281492,240220,525911,139420
3905,281112,240144,526151,139420
3906,281025,240316,526184,139389
3907,281327,240329,526333,139370
3908,281412,240284,526482,139368
3909,282108,240382,526726,139555
3910,282238,240306,526944,139609
3911,282315,240418,527206,139603
3912,282335,240367,527385,139768
3913,282123,240264,527720,139424
3914,282157,240431,528164,139357
3915,281789,240347,528373,139307
3916,281428,240143,528408,139221
3917,281410,240292,528717,139387
3918,281116,240420,529300,139263
3919,281177,240634,529751,139313
3920,281536,240663,530002,139340
3921,281870,240460,530513,139478
3922,282017,240332,530976,139558
3923,282183,240395,531602,139468
3924,282195,240636,532155,139574
3925,282233,240405,532461,139471
3926,282433,240113,532982,139296
3927,282069,240040,533305,139292
3928,281566,240269,533400,139358
3929,281389,240326,533508,139405
3930,281237,240393,533902,139608
3931,281311,240280,534366,139640
3932,-128873,240142,534515,139348
3933,281905,240196,534881,139346
3934,281867,240111,535290,139695
3935,282095,240115,535565,139784
3936,282326,240268,535830,139587
3937,282310,240501,536141,139542
3938,282206,240419,536485,139644
3939,282211,240301,536999,139530
3940,281807,240169,537679,139499
3941,281532,240264,537861,139444
3942,281562,240273,537948,139333
3943,281090,240413,538366,260113
3944,281234,240340,538892,139418
3945,281492,240195,539445,139341
3946,281804,240350,539737,139665
3947,282164,241648,540112,139881
3948,282410,240360,540467,139785
3949,282354,240299,540757,139437
3950,282042,240368,540925,139340
3951,282002,240193,540870,139272
3952,281851,240151,540780,139422
3953,281599,240237,540733,139667
3954,1044548,240296,540261,139743
3955,281502,240266,539905,139652
3956,281140,240187,539553,139716
3957,281245,240286,539116,139509
3958,281814,240375,538870,139128
3959,282363,240419,538507,139282
3960,282403,240390,538007,139529
3961,282488,240137,537565,139498
3962,282316,240111,537311,139402
3963,281889,240198,537069,139404
3964,281649,240187,536806,139343
3965,281636,240326,536483,139156
3966,281581,240413,536271,139279
3967,281227,240377,536343,143328
3968,281431,240275,536476,139456
3969,281385,240340,536631,139667
3970,281501,245696,536656,139675
3971,281796,240430,537005,139734
3972,282096,240427,537517,139402
3973,281994,240445,537885,139752
3974,282192,240416,538109,139819
3975,282056,240207,538550,139625
3976,327176,240269,538868,139630
3977,281656,240422,539317,139432
3978,281421,240215,539769,139386
3979,281368,240277,539762,139523
3980,281513,240261,539759,139443
3981,281622,240176,539915,139302
3982,281701,240211,540035,139452
3983,281769,240198,540068,139636
3984,282043,240414,540033,139576
3985,282243,240478,540067,139577
3986,282288,240551,539658,139563
3987,281962,240582,539100,139507
3988,282012,240428,539218,139427
3989,281839,240510,538845,139544
3990,281575,240262,538062,139682
3991,281431,240126,537681,139455
3992,281264,240442,537162,-64991
3993,281352,245633,536641,139559
3994,281598,239938,536140,139462
3995,281746,240199,535410,139646
3996,282118,240418,534514,139634
3997,282318,240465,533276,139489
3998,282608,240251,531914,139294
3999,282090,240268,530619,139415
4000,281991,240542,529384,139583
4001,281736,240531,527977,139309
4002,281420,240522,526366,139304
4003,281538,240240,524858,139450
4004,281451,240254,523272,139476
4005,281285,240281,521616,139465
4006,281253,240352,520102,139349
4007,281720,240305,518751,139458
4008,282107,240215,517441,139477
4009,282156,240174,515674,139338
4010,282303,240238,514073,139327
4011,282234,240231,512566,139360
4012,282174,240222,510919,139505
4013,282175,240414,509166,139613
4014,281741,240666,507341,139537
4015,281380,240269,505475,139561
4016,281149,261891,503493,261128
4017,281415,240320,501271,139405
4018,281504,240344,499303,139188
4019,281499,240233,497202,139222
4020,281855,240174,494785,139364
4021,282101,240294,492379,139773
4022,282350,240334,489545,139717
4023,282303,240574,487025,139335
4024,282334,240326,484182,139316
4025,281987,240133,481082,139327
4026,281772,240157,477816,139440
4027,281538,240527,474428,139457
4028,281282,240480,471122,139515
4029,281152,240086,467613,139623
4030,281197,240198,463892,139353
4031,281555,239977,459849,139354
4032,281865,240129,455612,139265
4033,281940,240240,451184,139343
4034,282028,240348,446874,139652
4035,282133,240413,442388,139783
4036,282347,240556,437832,139541
4037,282160,240303,432925,139570
4038,281849,240235,427926,139518
4039,281592,260125,423130,139503
4040,281516,240328,418003,141296
4041,281239,240262,412906,139383
4042,281423,240088,407932,139409
4043,4161811,240125,403318,139394
4044,281897,240397,398435,139490
4045,282099,240484,393454,139276
4046,281968,240211,388564,139368
4047,282125,240216,383954,139551
4048,282305,240263,379139,139573
4049,282145,240182,374559,139369
4050,281786,240259,369989,139221
4051,281500,240397,365320,139302
4052,281203,240165,360615,139443
4053,281225,239990,356061,139346
4054,281391,240152,351781,139374
4055,281403,240315,347734,139316
4056,281519,240451,343592,139414
4057,281760,240488,339426,139342
4058,281980,240504,335496,139435
4059,282148,240166,331664,139526
4060,282138,240058,327876,139454
